"...1","id","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","accommodates","bedrooms","beds","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_60","availability_365","number_of_reviews","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","calculated_host_listings_count","reviews_per_month","n_days_last_review","n_character_in_desription","n_days_host_since","n_characters_in_host_about","n_host_verifications","classes_property_type","bathrooms_type","bathroom_number","n_amenities","amenities_Wifi","amenities_Backyard","amenities_TV","amenities_Washer","amenities_Dishwasher","amenities_AC","amenities_Breakfast","price_new","price_per_accomate","lasso_rating"
6683,17529216,90,79,0,3,1,1,"Manhattan",2,1,1,30,1125,0,0,0,7,4.57,4.43,4.4,4.67,4.8,4.6,3,0.14,1434,1000,2984,134,4,2,1,1,20,1,0,0,1,1,0,0,74,37,-0.658877589949589
6684,17531292,100,100,0,1,1,1,"Queens",2,2,2,4,1125,1,16,16,118,4.74,4.59,4.92,4.91,4.63,4.66,1,2.4,79,1000,1773,411,10,3,2,1,27,1,0,0,1,0,1,0,96,48,-0.151358335372379
6685,17531493,90,79,0,1,1,1,"Manhattan",1,1,1,30,1125,1,0,0,19,4.67,4.94,4.88,4.94,4.88,4.5,1,0.44,1415,1000,1935,0,9,2,1,1,12,1,0,0,0,0,1,0,75,75,0.241234658024459
6686,17539341,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,4,5,5,5,5,5,5,1,0.08,1210,1000,3019,49,4,2,1,1,30,1,1,0,1,1,0,0,123,61.5,0.95232993452936
6687,17539385,90,83,1,1,1,1,"Manhattan",2,1,1,30,1125,1,50,72,35,4.91,4.84,4.97,4.94,4.97,4.91,1,0.67,341,830,3025,112,5,3,2,1,21,1,0,0,0,0,1,0,158,79,0.39617067860673
6688,17539808,90,79,0,1,1,0,"Brooklyn",2,2,2,28,60,1,0,0,39,4.79,4.24,4.95,5,4.66,4.81,1,0.75,586,409,3529,154,7,3,2,1,24,1,0,1,0,0,1,0,78,39,-0.209930638596224
6689,17542694,90,79,0,3,1,0,"Brooklyn",1,1,0,30,1125,1,0,0,4,5,5,5,5,4.75,5,1,0.12,1022,1000,2246,0,3,2,1,1,24,1,0,1,1,0,0,0,50,50,0.885838674292834
6690,17543505,8,50,0,0,1,0,"Manhattan",4,1,2,30,1125,1,57,267,9,4.78,5,4.38,4.33,5,4.75,2,0.18,1110,934,1816,0,3,3,2,1,28,1,0,1,1,0,1,0,407,101.75,-0.357044919420209
6691,17545363,90,85,0,4,1,0,"Brooklyn",6,2,3,30,1125,1,0,0,11,5,4.82,5,5,5,5,4,0.43,663,1000,1676,0,3,3,2,1,28,1,1,1,1,1,1,0,150,25,0.675721136609185
6692,17545558,90,95,0,3,1,1,"Manhattan",2,1,1,30,1125,1,28,333,138,4.8,4.49,4.87,4.8,4.79,4.67,3,2.6,256,1000,2787,375,4,2,1,1,27,1,0,0,1,1,1,0,50,25,-0.221245219299914
6693,17545775,90,79,0,1,1,1,"Brooklyn",3,1,2,30,1125,1,0,0,9,4.71,4.57,4.43,4.86,4.71,4.43,1,0.19,1205,572,2706,30,4,3,2,1,14,1,0,1,0,0,1,0,160,53.3333333333333,-0.456378512363942
6694,17552185,100,94,1,1,1,0,"Brooklyn",2,1,1,2,1125,1,0,39,164,4.92,4.86,4.94,4.82,4.96,4.88,1,3.71,67,1000,1689,27,3,3,2,1,30,1,0,1,0,0,1,0,120,60,0.486276438904135
6695,17554081,100,100,1,1,1,0,"Brooklyn",4,1,1,5,1125,1,5,153,125,4.93,4.73,4.98,4.94,4.84,4.82,1,2.46,64,1000,1675,280,3,3,2,1,29,1,0,1,0,0,1,0,99,24.75,0.363257220512453
6696,17554298,100,100,1,1,1,0,"Staten Island",4,1,2,1,14,1,22,219,247,4.89,4.68,4.98,4.99,4.86,4.84,1,5.07,76,1000,1943,334,3,3,2,1,24,1,0,1,0,0,1,1,180,45,0.318279032282958
6697,17554541,100,100,0,1,1,1,"Brooklyn",8,3,4,30,365,1,2,56,13,5,4.92,5,4.92,4.92,4.69,1,0.35,155,999,3102,101,5,3,2,2.5,37,1,1,1,1,1,1,0,700,87.5,0.611219361685552
6698,17554981,90,79,0,15,1,1,"Manhattan",3,1,2,30,365,1,10,105,8,4.63,4.5,4.63,4.63,4.63,4.38,12,0.16,89,588,3148,117,4,3,2,1,14,1,0,1,1,0,1,0,130,43.3333333333333,-0.828584005318892
6699,17555918,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,12,5,4.73,5,4.91,4.91,4.82,1,0.23,1573,295,3298,159,7,2,1,1,11,1,0,0,0,0,1,1,80,40,0.715510080028668
6700,17557873,100,86,1,4,1,1,"Brooklyn",2,1,1,1,92,1,5,227,161,4.89,4.81,4.91,4.93,4.73,4.86,3,3.06,93,1000,2859,358,6,2,1,1,25,1,0,0,0,0,1,0,34,17,0.393801690891867
6701,17561119,100,93,0,6,1,0,"Manhattan",2,1,1,30,180,1,14,14,12,5,5,5,4.83,5,4.83,6,0.28,442,614,1924,183,3,3,2,1,23,1,0,1,1,1,1,0,149,74.5,0.619617978176701
6702,17568601,90,0,0,1,1,1,"Brooklyn",2,1,1,3,28,1,0,0,28,4.8,4.7,4.75,5,4.75,4.75,1,0.52,751,428,2718,0,5,3,2,1,22,1,0,0,0,0,1,0,40,20,0.0411374496328959
6703,17568638,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,11,5,4.5,5,5,4.88,5,1,0.23,991,837,3354,29,6,3,2,1,12,1,0,1,0,0,1,0,157,78.5,0.349798040818544
6704,17590729,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,9,4.88,5,5,5,4.63,4.75,1,0.2,1370,807,2307,609,4,2,1,1,11,1,0,1,0,0,1,0,78,39,0.53208567780663
6705,17600777,100,67,0,3,1,0,"Brooklyn",1,1,1,1,1125,1,25,330,61,4.59,4.2,4.37,4.54,4.86,4.51,3,1.24,85,334,1813,344,3,2,1,1,17,1,0,0,0,0,1,0,49,49,-0.95208417873747
6706,17602108,88,88,1,1,1,1,"Manhattan",2,1,2,60,1124,1,11,227,23,4.87,4.91,5,5,4.95,4.68,1,0.45,135,1000,1672,0,5,3,2,1,31,1,0,1,0,0,1,0,117,58.5,0.391210346895879
6707,17603059,90,79,0,1,1,1,"Manhattan",2,1,1,31,31,1,60,365,73,4.95,4.64,4.97,4.97,5,4.78,1,1.44,659,1000,3095,495,4,2,2,1,61,1,0,1,1,1,1,0,200,100,0.257006236670077
6708,17605478,100,88,0,2,1,0,"Brooklyn",6,1,4,5,1125,1,54,359,36,4.56,4.42,4.58,4.56,4.51,4.49,3,0.75,77,736,1675,50,6,2,1,2,23,1,0,1,0,0,1,0,69,11.5,-0.951331448290408
6709,17606753,100,88,0,2,1,0,"Brooklyn",6,1,0,5,1125,1,50,355,36,4.09,4.26,4.41,4.32,4.41,4.21,3,0.73,97,1000,1675,50,6,2,1,2,24,1,1,1,0,0,1,0,59,9.83333333333333,-2.09316698278699
6710,17609502,100,84,0,2,1,1,"Queens",1,1,1,1,2,1,46,349,420,4.78,4.66,4.76,4.84,4.77,4.7,2,10.72,65,322,1672,0,4,2,1,1,21,1,1,0,0,0,0,1,38,38,0.0908698521119881
6711,17610023,90,79,0,1,1,1,"Brooklyn",3,1,1,13,1125,1,0,0,4,5,5,5,5,5,5,1,0.08,1276,1000,3576,212,4,2,2,1,10,1,0,0,1,0,0,0,65,21.6666666666667,0.916212250038686
6712,17617905,100,100,1,2,1,1,"Queens",2,1,1,30,125,1,0,87,11,4.9,5,5,5,5,4.9,2,0.21,94,1000,2749,452,6,3,2,1,14,1,0,0,0,0,1,0,60,30,0.587566280919925
6713,17624400,0,0,0,1,1,1,"Manhattan",2,1,1,30,1125,1,60,180,12,4.73,4.36,4.45,4.45,5,4.27,1,0.23,1606,1000,1863,0,7,3,2,1,14,1,0,1,0,0,1,0,225,112.5,-0.730717288478709
6714,17624418,100,58,1,1,1,0,"Brooklyn",6,3,4,30,60,1,9,9,5,5,5,5,5,5,5,1,0.45,65,1000,3030,0,3,3,2,2,20,1,0,1,1,0,1,0,150,25,0.919413339414434
6715,17625485,90,79,0,3,1,1,"Brooklyn",2,1,1,30,1125,1,0,0,40,4.87,4.69,4.79,4.85,4.77,4.72,2,1.19,589,773,2988,161,7,3,2,1,23,1,0,0,0,0,1,0,79,39.5,0.0540574089422915
6716,17629651,100,100,1,4,1,1,"Brooklyn",4,1,2,30,100,1,27,83,13,5,4.69,5,5,4.62,4.85,1,0.54,123,1000,4424,169,6,3,2,1,42,1,0,1,1,0,1,0,120,30,0.317131404280156
6717,17631431,90,89,0,9,1,0,"Manhattan",1,1,1,30,1125,1,15,36,8,4.38,3.75,4.63,4.75,4.75,4.25,5,0.21,95,61,2844,227,6,2,1,1,7,1,0,0,0,0,1,0,49,49,-1.32226106967694
6718,17632840,100,88,1,5,1,1,"Brooklyn",3,1,1,3.4,180,1,36,156,124,4.85,4.81,4.87,4.82,4.68,4.76,5,2.52,79,1000,1704,168,8,3,2,1,48,1,0,1,0,0,1,0,117,39,0.0455764727921062
6719,17634206,90,79,0,1,1,0,"Manhattan",2,1,1,30,1125,1,0,0,4,5,4.75,5,5,5,5,1,0.07,1660,303,1670,0,3,3,2,1,9,1,0,1,0,0,1,0,100,50,0.647599133364276
6720,17638709,90,100,0,1,1,1,"Brooklyn",3,1,1,30,1125,1,0,247,116,4.91,4.63,4.96,4.93,4.93,4.84,1,2.52,574,1000,1670,258,8,2,1,1,16,1,0,0,0,0,1,0,44,14.6666666666667,0.384622285258362
6721,17641625,50,50,0,1,1,1,"Manhattan",1,1,1,5,90,1,0,0,31,4.81,4.39,4.87,4.97,5,4.68,1,1.05,245,568,3731,137,7,3,2,1,18,1,0,1,0,0,1,0,67,67,0.0128475388686312
6722,17651741,90,0,0,1,1,1,"Brooklyn",3,1,1,3,28,1,0,0,36,4.92,4.92,4.91,5,4.71,4.88,1,0.68,1266,1000,2530,194,7,2,1,1,29,1,0,1,0,1,1,0,35,11.6666666666667,0.560282270213717
6723,17652158,100,92,1,2,1,1,"Brooklyn",2,1,1,1,1125,1,17,113,136,4.7,3.95,4.76,4.83,4.78,4.61,2,3.52,73,699,2273,26,7,2,1,1,13,1,0,1,1,0,1,0,69,34.5,-0.490714286733284
6724,17653243,42,69,0,163,1,1,"Manhattan",2,1,1,30,365,1,6,230,4,5,5,4.75,4.75,5,5,171,0.08,96,208,2119,0,5,3,2,1,21,1,0,1,1,0,1,0,90,45,0.0424108811337314
6725,17654611,90,79,1,1,1,1,"Queens",2,1,1,30,1125,1,0,55,24,4.96,4.5,4.91,5,4.91,4.61,1,0.46,470,1000,1772,0,8,2,1,1,12,1,0,0,1,0,1,0,75,37.5,0.544352360904238
6726,17665855,98,62,0,29,1,1,"Manhattan",7,2,4,3,1125,1,51,161,63,4.71,4.56,4.7,4.62,4.59,4.57,3,1.29,92,539,2741,5,8,3,2,1,22,1,0,1,1,0,1,0,205,29.2857142857143,-0.644086386958547
6727,17665943,100,99,0,4,1,0,"Queens",2,1,1,1,1125,1,49,354,418,4.85,4.84,4.91,4.9,4.81,4.77,3,7.91,64,402,1670,0,4,2,2,1,17,1,0,1,0,0,1,0,62,31,0.298882981960467
6728,17665996,90,100,0,1,1,1,"Queens",3,1,2,1,1125,1,0,216,84,4.9,4.85,4.91,4.98,4.65,4.81,1,1.61,765,388,2631,0,7,2,1,1,17,1,0,1,0,0,0,0,65,21.6666666666667,0.448852753263023
6729,17666011,90,79,0,1,1,1,"Manhattan",2,1,1,30,30,0,0,0,4,5,5,5,5,5,5,1,0.07,1511,248,1668,296,4,2,2,1,13,1,0,0,0,0,1,0,125,62.5,0.940234522789561
6730,17667585,90,79,0,1,1,1,"Brooklyn",1,1,1,30,30,1,0,0,15,4.93,5,5,5,5,4.93,1,0.29,1449,999,2230,0,8,2,1,1,13,1,0,1,0,0,1,0,82,82,0.853031206190129
6731,17667639,100,0,1,1,1,1,"Manhattan",4,1,2,30,60,1,32,61,45,4.98,4.84,5,5,5,4.73,1,0.93,642,999,2215,387,8,3,2,1,31,1,0,1,1,1,1,1,215,53.75,0.647394249271543
6732,17669480,100,96,1,3,1,1,"Brooklyn",2,1,1,2,1125,1,16,266,160,4.85,4.71,4.9,4.94,4.86,4.82,2,3.07,76,1000,1715,229,8,3,2,1,21,1,0,1,0,0,1,0,160,80,0.149212476928122
6733,17677710,90,79,0,2,1,1,"Brooklyn",2,1,1,30,31,1,0,0,19,4.79,4.42,4.82,4.61,4.71,4.65,2,0.39,1495,999,1858,430,4,2,1,1,11,1,0,1,1,0,1,0,70,35,-0.239870390085012
6734,17679822,90,79,1,1,1,0,"Manhattan",4,1,1,4,1125,1,13,252,30,4.93,4.93,4.97,4.93,4.67,4.83,1,0.65,98,1000,1667,492,5,3,2,1,32,1,0,1,0,0,1,0,155,38.75,0.337846661760007
6735,17680909,100,94,1,2,1,1,"Queens",1,1,1,2,1125,1,1,29,207,4.89,4.93,4.93,4.87,4.64,4.8,1,4.05,70,931,1673,0,8,2,2,1,24,1,0,0,0,0,1,0,46,46,0.493216748151096
6736,17682843,100,92,0,3,1,0,"Queens",2,1,1,1,1125,1,57,362,186,4.68,4.52,4.84,4.84,4.58,4.59,3,3.59,79,721,1688,0,5,2,1,1,24,1,0,1,0,0,1,1,90,45,-0.37833189061044
6737,17683903,100,64,0,2,1,1,"Brooklyn",6,4,4,7,35,1,0,98,13,5,4.73,5,5,4.91,5,2,0.27,398,481,2567,137,6,3,2,2,28,1,1,1,1,0,1,0,190,31.6666666666667,0.668868844052464
6738,17684359,90,79,0,1,1,0,"Manhattan",3,1,1,30,1125,1,0,0,7,5,5,5,5,5,5,1,0.13,1347,472,1671,0,4,3,2,1,24,1,0,1,1,0,1,0,365,121.666666666667,0.806009900031035
6739,17684828,90,79,1,1,1,1,"Queens",5,2,3,30,1125,1,0,0,47,5,5,5,5,5,4.89,1,1.24,764,653,1667,0,4,3,2,1,28,1,0,1,0,1,1,0,200,40,0.797181011665166
6740,17684912,100,100,0,1,1,1,"Brooklyn",2,1,1,14,1125,1,0,0,25,4.88,4.72,4.88,4.88,4.92,4.8,1,0.84,71,954,3072,136,5,3,2,1,30,1,0,1,1,1,1,0,185,92.5,0.159339518171557
6741,17692964,90,79,0,1,1,0,"Manhattan",5,2,3,30,1125,1,0,0,12,4.5,3.67,4.44,4.67,4.78,4.67,1,0.23,1590,900,3077,78,3,3,2,1,11,0,0,0,1,0,1,0,162,32.4,-1.50077728643556
6742,17694203,100,95,0,3,1,1,"Brooklyn",2,1,1,30,1125,1,5,280,17,4.5,4.5,4.79,4.79,5,4.57,3,0.95,78,602,2128,10,4,3,2,1,23,1,0,1,0,0,1,0,76,38,-0.753322777767288
6743,17702057,90,79,0,1,1,1,"Manhattan",3,1,3,4,361,1,0,0,35,4.91,4.79,4.85,5,5,4.85,1,0.73,862,1000,2454,208,5,3,2,1,28,1,0,0,1,1,1,0,179,59.6666666666667,0.381761819787214
6744,17707963,100,84,0,2,1,1,"Queens",1,1,1,1,2,1,58,363,243,4.86,4.67,4.84,4.86,4.84,4.72,2,4.68,64,409,1672,0,4,2,1,1,23,1,1,1,1,0,0,1,48,48,0.25985443818493
6745,17710842,90,79,0,1,1,1,"Brooklyn",2,1,1,90,1125,1,0,0,35,5,4.85,4.97,4.91,5,4.82,1,0.74,909,1000,3888,743,6,3,2,1,21,1,0,1,0,0,0,0,120,60,0.587192841593431
6746,17711806,90,79,0,1,1,1,"Brooklyn",2,1,2,30,1125,1,0,0,197,4.96,4.78,4.97,4.95,4.81,4.93,1,3.93,570,1000,4450,987,5,2,2,1.5,39,1,1,1,1,1,1,0,33,16.5,0.574730135544465
6747,17713865,100,80,1,2,1,1,"Manhattan",2,1,1,30,1125,1,55,360,86,4.7,4.65,4.77,4.76,4.94,4.56,2,1.87,595,1000,3004,972,6,2,1,1,15,1,0,0,0,0,1,0,88,44,-0.21320251381472
6748,17716140,100,100,0,1,1,1,"Brooklyn",2,1,0,2,1125,1,53,356,56,4.79,4.95,4.76,4.68,4.64,4.78,1,1.97,85,444,1665,50,5,2,1,1,14,1,0,1,0,0,0,0,75,37.5,-0.0448091413522471
6749,17716225,90,79,0,1,1,1,"Brooklyn",1,1,1,3.4,15,1,0,0,14,4.92,4.69,5,5,4.85,4.92,1,0.26,657,1000,1904,385,6,2,2,1.5,18,1,0,0,1,0,1,0,31,31,0.526641465978609
6750,17716523,100,100,0,17,1,1,"Staten Island",7,2,6,1,1125,1,7,7,177,4.68,4.77,4.92,4.92,4.68,4.71,4,4.77,64,999,2244,216,8,3,2,1,41,1,0,1,1,0,1,0,113,16.1428571428571,-0.104523928630468
6751,17717799,100,84,0,10,1,1,"Queens",2,1,2,3,1125,1,38,68,156,4.9,4.91,4.9,4.86,4.71,4.83,8,3.06,77,1000,1665,0,9,2,2,1,25,1,0,0,0,0,1,0,57,28.5,0.377642257763862
6752,17727003,0,79,0,1,1,0,"Manhattan",6,2,0,30,1125,1,58,88,5,5,5,5,5,4.5,5,1,0.1,1444,384,2335,0,3,3,2,2,15,1,0,1,1,0,1,0,500,83.3333333333333,0.49692939868016
6753,17728208,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,26,4.88,4.8,4.83,4.92,4.96,4.92,1,0.5,1086,282,1845,0,8,2,2,1,6,1,0,1,0,0,1,0,100,50,0.489337603554559
6754,17729060,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,8,5,4.75,4.75,5,5,4.75,1,0.15,1618,338,3247,0,10,2,1,1,8,1,0,0,0,0,0,0,60,30,0.781833713661176
6755,17729392,90,79,0,1,1,1,"Manhattan",2,1,1,1,21,1,0,0,21,4.9,4.2,5,4.95,4.9,4.85,2,0.4,784,1000,1664,354,5,2,2,1,18,1,0,1,0,0,1,0,98,49,0.111632347415001
6756,17730019,100,99,1,2,1,1,"Brooklyn",4,1,1,2,1125,1,57,170,62,4.97,4.94,4.97,5,4.81,4.92,2,1.57,71,1000,1804,0,6,3,2,1,19,1,0,1,0,0,1,0,182,45.5,0.490582435694699
6757,17730390,90,79,0,3,1,1,"Brooklyn",2,1,1,30,1125,1,0,0,14,4.5,3.93,4.92,4.54,4.85,4.38,2,0.27,1508,746,2753,110,8,2,2,2,0,0,0,0,0,0,0,0,55,27.5,-1.0136590312111
6758,17730939,100,100,0,2,1,1,"Bronx",1,1,1,30,1125,1,0,223,9,4.89,4.89,4.89,4.89,4.89,4.89,2,0.42,734,1000,3900,17,5,2,1,1,27,1,1,1,0,0,1,0,40,40,0.426769893167762
6759,17731252,90,0,0,1,1,1,"Brooklyn",2,1,1,30,100,1,0,0,30,4.96,4.93,4.96,4.93,4.93,4.89,1,1.27,596,999,2920,177,6,3,2,1,27,1,0,0,1,0,1,0,70,35,0.578787051986566
6760,17731891,90,79,0,1,1,1,"Brooklyn",6,2,5,10,1125,1,46,255,62,4.84,4.92,4.97,4.95,4.79,4.9,1,1.79,464,999,1665,0,7,3,2,1,35,1,1,1,1,0,1,0,180,30,0.236425808058806
6761,17735101,90,79,0,1,1,0,"Manhattan",1,1,1,30,83,1,0,0,8,5,5,4.86,5,5,4.71,1,0.15,1006,1000,2464,83,7,3,2,1,23,1,0,1,0,0,1,0,150,150,0.761041584853163
6762,17735156,100,0,0,1,1,1,"Staten Island",2,1,1,2,28,1,1,217,55,4.89,4.89,4.88,4.87,4.69,4.8,1,1.38,611,964,3240,135,4,2,2,1,25,1,0,1,0,0,1,0,49,24.5,0.261127507204313
6763,17735760,100,48,0,1,1,1,"Manhattan",2,1,1,7,13,1,2,53,28,4.71,4.57,4.79,4.93,5,4.68,1,0.75,127,1000,2923,230,5,3,2,1,23,1,0,1,1,0,1,0,329,164.5,-0.160120099578021
6764,17744351,90,85,0,4,1,0,"Brooklyn",3,1,1,30,1125,1,0,0,5,5,4.6,5,5,5,4.8,4,0.46,637,357,1676,0,3,3,2,1,16,1,0,1,1,0,0,0,80,26.6666666666667,0.591109595606427
6765,17746222,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,18,4.87,4.13,4.87,5,4.4,4.6,1,0.34,1394,380,2671,81,6,2,1,1,17,1,0,0,1,0,1,0,75,37.5,-0.181186157913047
6766,17748284,100,100,1,2,1,1,"Queens",2,1,1,3,1125,1,0,17,35,5,5,4.97,4.94,4.94,4.88,1,1.31,99,1000,2475,631,5,2,1,1,29,1,0,1,0,0,1,0,63,31.5,0.908430315412813
6767,17750238,98,62,0,29,1,1,"Manhattan",3,1,2,3,1125,1,60,179,5,4.4,4.6,4.8,4.6,4.6,3.6,3,0.09,462,481,2741,5,8,2,1,1,16,1,0,1,0,0,1,0,105,35,-0.988577553368234
6768,17750380,100,75,1,2,1,1,"Brooklyn",2,1,1,3,1125,1,0,74,62,4.92,4.82,4.93,5,4.72,4.83,2,1.18,93,999,3789,222,7,2,1,1,29,1,0,0,1,0,1,0,88,44,0.559475422475084
6769,17751140,100,99,0,4,1,0,"Queens",2,1,0,1,1125,1,45,350,405,4.82,4.85,4.86,4.86,4.82,4.78,3,7.97,91,256,1670,0,4,2,1,1,18,1,0,1,0,0,1,0,65,32.5,0.275151411172306
6770,17757976,100,100,0,0,1,1,"Manhattan",2,1,1,5,1125,1,3,3,16,4.88,4.88,4.88,4.75,4.88,4.75,1,0.4,80,1000,1662,0,3,3,2,1,24,1,0,1,1,1,1,0,395,197.5,0.1476251100748
6771,17759478,100,93,0,4,1,1,"Brooklyn",4,1,2,1,1125,1,27,319,100,4.86,4.76,4.9,4.81,4.64,4.64,4,2.28,78,555,1887,0,6,2,1,1,25,1,0,0,0,0,1,0,89,22.25,0.0733007097241456
6772,17764355,100,42,0,3,1,1,"Staten Island",6,2,3,30,900,1,50,354,156,4.95,4.94,4.96,4.98,4.71,4.87,6,3.17,154,1000,3527,5,6,3,2,1,28,1,1,1,0,0,1,0,92,15.3333333333333,0.318978652209483
6773,17764691,90,79,0,1,1,0,"Manhattan",2,1,1,30,1125,1,0,0,4,5,4.33,5,5,5,5,1,0.08,1632,590,1664,0,3,3,2,1,12,1,0,1,1,0,1,0,125,62.5,0.372982169909191
6774,17765841,100,96,0,6,1,1,"Queens",5,2,3,3,7,1,27,45,22,4.68,4.82,4.8,4.82,4.5,4.5,6,0.6,1150,1000,2528,91,5,3,2,1,25,1,0,1,1,0,1,0,246,49.2,-0.382607476155443
6775,17766580,90,79,0,1,1,1,"Manhattan",3,1,2,30,1125,1,0,0,18,4.67,4.22,4.61,4.61,4.89,4.22,1,0.4,1271,847,3237,186,6,3,2,1,11,1,0,0,0,0,1,0,130,43.3333333333333,-0.756734051543427
6776,17778941,100,79,1,2,1,1,"Brooklyn",1,1,1,30,1125,1,51,154,204,4.91,4.93,4.93,4.9,4.6,4.79,1,4,729,909,2225,162,6,2,1,1,26,1,0,0,1,0,1,0,49,49,0.459928012013841
6777,17790958,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,67,4.94,4.84,4.96,4.94,4.97,4.79,1,2.09,658,999,2143,303,7,2,1,1,29,1,0,1,0,0,1,0,135,67.5,0.687535219672776
6778,17791464,90,79,1,2,1,0,"Queens",2,1,1,30,1125,1,0,96,107,4.93,4.75,4.95,4.94,4.93,4.89,2,2.03,622,1000,2067,253,3,2,1,1,18,1,0,0,0,0,1,0,65,32.5,0.621518335052962
6779,17791938,90,79,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,2,32,78,4.99,4.92,5,4.99,5,4.82,1,1.67,628,499,2681,360,6,2,1,1,27,1,0,1,1,0,1,0,150,75,0.894934186538979
6780,17792856,90,79,0,1,1,1,"Queens",2,1,1,30,1125,1,0,0,14,4.85,4.54,4.85,4.69,4.92,4.77,1,0.28,1236,808,1960,195,9,2,1,1,16,1,0,1,0,0,1,1,65,32.5,0.176410339317381
6781,17793180,90,79,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,59,269,4,5,4.75,5,5,5,5,1,0.18,762,301,1766,0,7,2,1,1,10,1,0,1,0,0,0,0,106,53,0.682468321017907
6782,17793185,90,79,0,0,1,1,"Brooklyn",4,2,2,30,1125,1,0,0,5,5,4.6,5,5,5,5,1,0.09,1075,917,3283,250,3,3,2,1,20,1,0,1,1,0,1,0,175,43.75,0.486775181078871
6783,17796112,100,93,1,0,1,1,"Brooklyn",2,1,2,14,180,1,2,87,12,5,5,5,5,4.83,5,1,0.6,129,1000,4309,358,8,3,2,1,32,1,1,0,1,0,1,0,95,47.5,0.728218862171563
6784,17796480,100,100,1,1,1,1,"Queens",2,1,1,30,1125,1,0,216,119,4.97,4.97,4.98,4.97,4.89,4.96,1,2.39,705,1000,1808,0,6,2,1,1,26,1,0,1,0,0,1,0,49,24.5,0.784956604809158
6785,17806646,100,100,1,1,1,1,"Brooklyn",3,1,1,2,1125,1,14,18,113,4.84,4.7,4.85,4.92,4.87,4.79,1,2.58,64,974,2386,40,4,3,2,1,28,1,0,1,0,0,1,0,126,42,0.161279866959159
6786,17808825,100,67,0,4,1,1,"Brooklyn",2,1,1,30,1125,1,60,365,24,4.63,4.88,4.79,4.79,4.58,4.67,4,0.49,722,95,1659,0,8,2,2,2,22,1,0,1,0,0,1,0,93,46.5,-0.350254939396964
6787,17808917,90,79,0,2,1,1,"Manhattan",1,1,1,30,90,1,0,0,8,5,4.88,5,5,4.88,4.75,1,0.2,1206,1000,1900,54,4,2,2,1,19,1,0,1,1,0,1,0,105,105,0.759789400659167
6788,17809310,70,83,0,1,1,1,"Brooklyn",1,1,1,7,29,1,22,52,40,4.89,4.55,4.89,4.92,4.87,4.82,2,1.66,157,1000,2846,0,6,2,2,1,17,1,0,0,0,0,1,0,45,45,0.220169720176077
6789,17809649,90,79,0,1,1,1,"Manhattan",2,2,1,30,120,1,0,0,21,4.9,4.57,4.81,4.9,4.67,4.76,1,0.4,1285,500,1944,165,6,2,1,1,17,1,0,1,1,0,1,0,85,42.5,0.259127288890413
6790,17810201,100,99,1,1,1,0,"Manhattan",1,1,1,2,1125,1,28,143,61,4.82,4.87,4.87,4.92,4.77,4.85,2,2.64,71,1000,1951,0,3,2,2,0.5,25,1,0,1,1,0,1,0,60,60,0.297794937642792
6791,17812919,90,79,1,2,1,1,"Manhattan",6,1,3,180,1125,1,0,0,179,4.92,4.91,4.93,4.94,4.49,4.82,1,3.63,571,1000,3063,175,6,3,2,1,38,1,0,1,1,1,1,0,135,22.5,0.232830985751618
6792,17824129,90,79,0,3,1,1,"Manhattan",2,1,1,30,224,1,0,0,5,5,4.8,5,4.8,5,4.8,2,0.1,1128,656,1793,493,8,3,2,1,15,1,0,1,1,0,1,0,120,60,0.552355684630477
6793,17829947,90,79,0,1,1,1,"Brooklyn",2,1,1,30,45,1,0,0,10,5,4.33,5,5,4.78,5,1,0.2,1468,390,1921,40,7,3,2,1,16,1,0,1,1,0,1,0,160,80,0.249659140718484
6794,17839052,100,79,0,2,1,1,"Brooklyn",2,1,1,30,200,1,59,179,8,4.75,4,5,5,5,4.63,1,0.23,735,384,1673,0,6,2,1,1,11,1,0,1,0,0,1,0,80,40,-0.253097439063259
6795,17840284,90,79,0,1,1,1,"Manhattan",2,1,1,5,1125,1,0,0,7,4.86,4.43,5,5,4.71,5,1,0.19,751,447,1657,223,6,2,1,1.5,12,1,0,1,1,0,1,0,68,34,0.255532206730455
6796,17842111,100,100,1,8,1,1,"Bronx",5,1,3,5,1125,1,17,121,159,4.91,4.85,4.96,4.94,4.63,4.82,2,3.3,144,964,1657,117,8,3,2,1,34,1,0,1,0,0,1,0,97,19.4,0.303083023860302
